year,num_emp,num_jobs,cbo_id,color,name
2009,3160,3185,1414,#752277,Trade Managers
2009,1,1,8114,#ffc41c,Distilling Equipment Operators
2009,79,79,7661,#9edae5,Prepress Graphics Workers
2009,229,234,2522,#cc0000,Accountants
2009,38,38,9541,#581f05,Elevator Technicians
2009,16,16,7202,#9edae5,Metal Processing Supervisors
2009,7,7,3250,#d66011,Horticulture Technicians
2009,60,60,3744,#d66011,Video and Film Editors
2009,6,6,7732,#9edae5,Wood Plate Pressing Operators
2009,1,1,6121,#105B10,Grass Farmers
2009,5,5,3713,#d66011,Graphic Designers
2009,4,4,7622,#9edae5,Leather Tanners
2009,8,8,7610,#9edae5,General Textile Workers
2009,1,1,3312,#d66011,Middle School Teachers
2009,6,6,3548,#d66011,Tourism and Event Organizers
2009,75,75,7166,#9edae5,Interior Painters
2009,1,1,8482,#ffc41c,Craft Dairy Pasteurization Workers
2009,1,1,6325,#105B10,Medicinal Species Cultivation
2009,1,1,8221,#ffc41c,Metal Reheating Operators
2009,1,1,2311,#cc0000,Elementary School Teachers
2009,75,75,7155,#9edae5,Construction Workers
2009,8,8,7686,#9edae5,Typographers
2009,61,61,2624,#cc0000,Visual Artists
2009,1,1,7224,#9edae5,Metal Straightening Workers
2009,10,10,7223,#9edae5,Metal Molding Workers
2009,730,730,4142,#b7834b,Production Trainers
2009,3,3,2112,#cc0000,Statisticians
2009,14,14,1426,#752277,R&amp;D Managers
2009,35,35,3421,#d66011,Transport Logistics Technicians
2009,599,599,7741,#9edae5,Furniture Assemblers
2009,1,1,6124,#105B10,Flower Farmers
2009,775,775,4223,#b7834b,Telemarketers
2009,10,10,7687,#9edae5,Bookbinders
2009,50,50,3111,#d66011,Chemical Technicians
2009,7,7,8484,#ffc41c,Food Tasters
2009,1,1,5166,#17bcef,Other Funeral Workers
2009,946,952,9922,#581f05,Road Maintenance Workers
2009,9,9,9911,#581f05,Railway Maintenance Workers
2009,10,10,7721,#9edae5,Wood Preparation Workers
2009,33,33,3180,#d66011,Technical Designers
2009,3448,3454,1423,#752277,Marketing Managers
2009,5,5,9503,#581f05,Electromechanical Maintenance Supervisors
2009,113,113,8181,#ffc41c,Industrial Lab Operators
2009,7,7,6410,#105B10,Mechanical Agricultural Workers
2009,3,3,2616,#cc0000,Editors
2009,1,1,3213,#d66011,Aquafarmers
2009,1,1,2032,#cc0000,Engineering Researchers
2009,8,8,6430,#105B10,Irrigation and Drainage Workers
2009,956,957,5174,#17bcef,Doormen
2009,11,11,7764,#9edae5,Carpenters
2009,2,2,7421,#9edae5,Musical Instrument Assemblers
2009,1,1,3771,#d66011,Professional Athletes
2009,21,21,7201,#9edae5,Metal Machining Supervisors
2009,9,9,1224,#752277,Trade COOs
2009,11,11,8113,#ffc41c,Filtration Workers
2009,3,3,7501,#9edae5,Jewelry Supervisors
2009,1122,1122,5199,#17bcef,Other Service Workers
2009,1298,1300,7841,#9edae5,Packing and Labeling Workers
2009,1153,1156,5132,#17bcef,Cooks
2009,428,428,3542,#d66011,Buyers
2009,12,12,8415,#ffc41c,Dairy Pastuerization Workers
2009,1335,1336,5142,#17bcef,Garbagemen
2009,101,101,7511,#9edae5,Precious Stone Artisans
2009,1,1,7811,#9edae5,Robotic Operators
2009,33,33,2612,#cc0000,Librarians
2009,369,369,2124,#cc0000,Information Analysts
2009,14,14,2241,#cc0000,Gym Teachers
2009,1,1,3424,#d66011,Public Transporation Technicians
2009,103,103,7164,#9edae5,Plasterers
2009,10,10,7604,#9edae5,Cobbler Supervisors
2009,12,12,5164,#17bcef,Launderers
2009,12,12,4241,#b7834b,Interviewers and Census Takers
2009,110,110,7213,#9edae5,Metal Polishers
2009,8,8,7232,#9edae5,Thermochemical Metal Workers
2009,1,1,6131,#105B10,Larger Livestock Breeders
2009,5,7,3186,#d66011,Mechanical Design Planners
2009,5,5,3211,#d66011,Agricultural Technicians
2009,51,51,7102,#9edae5,Construction Supervisors
2009,15,15,8233,#ffc41c,Construction Equipment Operators
2009,1,1,2321,#cc0000,High School Teachers
2009,51,51,3331,#d66011,Free Course Instructors
2009,13,13,7614,#9edae5,Textile Dyers
2009,1,1,2622,#cc0000,Directors
2009,45,45,2123,#cc0000,IT Managers
2009,74,74,3188,#d66011,Product Design Planners
2009,11,11,1411,#752277,Agricultural Production Managers
2009,1,1,7621,#9edae5,Leather Preparation Workers
2009,128,128,5163,#17bcef,Dry Cleaners
2009,104,104,7411,#9edae5,Precision Instrument Assemblers
2009,99,99,6201,#105B10,Agricultural Supervisors
2009,32,32,3543,#d66011,Foreign Trade Analysts
